vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip
1464,3479.0,3569.0,90.0,0.0,0.0,True
1441,3402.0,3570.0,168.0,0.0,0.0,True
1437,3382.0,3571.0,189.0,0.0,0.0,True
1438,3385.0,3572.0,187.0,2.0,0.0107,True
1468,3483.0,3574.0,91.0,0.0,0.0,True
1451,3428.0,3575.0,147.0,0.0,0.0,True
1461,3471.0,3578.0,107.0,0.0,0.0,True
1444,3407.0,3589.0,182.0,0.0,0.0,True
1429,3331.0,3591.0,260.0,0.0,0.0,True
1455,3443.0,3592.0,149.0,0.0,0.0,True
1453,3429.0,3596.0,167.0,0.0,0.0,True
1457,3452.0,3599.0,147.0,0.0,0.0,True
1433,3355.0,3600.0,245.0,0.0,0.0,True
1446,3416.0,,184.0,0.0,0.0,False
1447,3422.0,,178.0,0.0,0.0,False
1452,3428.0,,172.0,0.0,0.0,False
1454,3431.0,,169.0,0.0,0.0,False
1456,3446.0,,154.0,10.0,0.0649,False
1458,3457.0,,143.0,0.0,0.0,False
1459,3464.0,,136.0,0.0,0.0,False
1460,3468.0,,132.0,0.0,0.0,False
1462,3472.0,,128.0,0.0,0.0,False
1463,3476.0,,124.0,0.0,0.0,False
1465,3480.0,,120.0,0.0,0.0,False
1467,3483.0,,117.0,0.0,0.0,False
1469,3484.0,,116.0,0.0,0.0,False
1471,3494.0,,106.0,0.0,0.0,False
1472,3495.0,,105.0,0.0,0.0,False
